id,category,gold,pred,correct,truncated,n_tokens
67372eaf,bit_manipulation,01101000,01101000,1,0,1273
030479a6,bit_manipulation,01000110,01000110,1,0,1482
836b85e8,bit_manipulation,00000000,5,0,1,7680
a916a770,bit_manipulation,00000000,00000000,1,0,2633
214d0570,bit_manipulation,10111111,10111111,1,0,1790
b3785949,bit_manipulation,11100011,11100011,1,0,2092
a00fe76a,bit_manipulation,10111011,10111011,1,0,1354
eeb60061,bit_manipulation,00000101,000000001,0,1,7680
eea91b82,bit_manipulation,00101111,00101111,1,0,2094
e00abbbb,bit_manipulation,00000010,1000100,0,1,7680
474af332,bit_manipulation,10000000,10000000,1,0,2333
13c8ae90,bit_manipulation,00110000,00101010,0,0,3601
734cba65,bit_manipulation,01100110,01100110,1,0,1441
39870fb9,bit_manipulation,11011001,11011001,1,0,1398
a6704625,bit_manipulation,00001101,4,0,1,7680
00890aff,bit_manipulation,01110000,01011011,0,0,2475
c200810b,bit_manipulation,00000000,00000000,1,0,2580
8f07a84d,bit_manipulation,11101000,00101111,0,0,5249
4b628577,bit_manipulation,00100110,010101011,0,1,7680
512dd86d,bit_manipulation,00000001,00000111,0,0,4864
e7f1ac8e,bit_manipulation,01001100,10001110,0,0,5986
57e76efa,bit_manipulation,10111111,10111111,1,0,2042
