id,category,gold,pred,correct,truncated,n_tokens
837a6ae7,cryptarithm_guess,<>\>,<,0,0,85
9f1015a1,cryptarithm_guess,-$\,\#)),0,0,128
6c30f260,cryptarithm_guess,-\(,We will add,0,1,7680
8f1af066,cryptarithm_guess,-`[,$-$`-$!,0,0,1412
f45dd620,cryptarithm_guess,-??,Looking at 「,0,1,7680
b1181806,cryptarithm_guess,|>>,((|&&,0,0,775
54e8c553,cryptarithm_guess,$$<<,],0,1,7680
5e989cc5,cryptarithm_guess,$$,{,0,1,7680
55f4fa64,cryptarithm_guess,{{!?,{},0,0,140
74914eac,cryptarithm_guess,::,"$${!/
:""#
\/]#
/$]$
/:`]",0,0,259
27fdca03,cryptarithm_guess,@!,「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -> concatenation f(「}」 「/」 「$」 「/」) = 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 = 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev-> 「}」 「/」 「$」 「/」 「}」 「/」 「$」 「/」 -rev->,0,1,7680
bbcd608d,cryptarithm_guess,''[,We now consider the outputs to,0,1,7680
b271a61c,cryptarithm_guess,*@^,\}@}?,0,0,120
62fc7798,cryptarithm_guess,}&,,0,1,7680
563bf8f9,cryptarithm_guess,-'/,`,0,0,86
9dfe5ac9,cryptarithm_guess,"'\%""",,0,1,7680
cca64860,cryptarithm_guess,(,「$&#$^’,0,1,7680
5d35ee2e,cryptarithm_guess,&/{,"&)""-\{[/[-\/",0,0,162
40ba1b6f,cryptarithm_guess,$(,@$,0,0,87
2db53c85,cryptarithm_guess,)//:,We will add back the answer language if our answer is not,0,1,7680
02902eb3,cryptarithm_guess,>/,/!\,0,0,220
c9e16aff,cryptarithm_guess,]:(],(,0,0,199
f5126d48,cryptarithm_guess,${&@,,0,1,7680
b16d6db2,cryptarithm_guess,":""<",)%[<]%-(]%:])]@,0,0,3050
2d624cab,cryptarithm_guess,![)],{,0,1,7680
5998ac05,cryptarithm_guess,"""<","]<""@",0,0,465
21ee162c,cryptarithm_guess,'&{,$,0,0,125
73e0994b,cryptarithm_guess,)<',/<\,0,0,175
da10a947,cryptarithm_guess,^$!^,We will add back the input of the examples,0,1,7680
7933172a,cryptarithm_guess,^/&`,We will add back the input of the examples to see if it is a prefix suffix or a symbol,0,1,7680
cef4c8a9,cryptarithm_guess,]`,{[}],0,0,249
e6af1658,cryptarithm_guess,)})/,,0,1,7680
5501c054,cryptarithm_guess,[#>#,^[,0,0,209
efc9691d,cryptarithm_guess,+$(,/,0,0,159
07b440f0,cryptarithm_guess,@$^$,,0,0,242
ca43107b,cryptarithm_guess,?,[@!\n@?^(\n[?@%],0,0,223
